3063.0 172215.1130561485 5385.722840080934 4.2
3067.2 162112.70918141413 5083.70100677101 4.2
3071.4 161595.2143033837 5081.360414922443 4.2
3075.6 173540.78205659636 5471.92328431458 4.2
3079.8 188703.61734445498 5966.285067560048 4.2
3084.0 201146.51659152412 6377.052611689717 4.2
3088.2 212574.13349112557 6757.716993552843 4.2
3092.4 224159.9006833913 7145.423928410175 4.2
3096.6 237171.7924442291 7580.74695236746 4.2
3100.8 251541.5565247071 8061.873884364646 4.2
3105.0 264130.19117005536 8488.285921084276 4.2
3109.2 274195.2560614424 8835.599053475595 4.2
3113.4 284555.78064333426 9194.243470247544 4.2
3117.6 296598.17138707935 9609.2169791372 4.2
3121.8 309889.67188735073 10066.905689524678 4.2
3126.0 324153.9419816704 10558.64041985359 4.2
3130.2 339163.478279262 11077.251088651486 4.2
3134.4 354177.05090519227 11598.664865236387 4.2
3138.6 368041.94223305787 12085.03743415717 4.2
3142.8 380206.7000372484 12517.915050404126 4.2
3147.0 390725.5119584637 12898.64232253816 4.2
3151.2 400369.8073958262 13252.322620538402 4.2
3155.4 410574.91564356524 13626.364438226703 4.2
3159.6 421794.62816746347 14036.020698987186 4.2
3163.8 433629.89091577544 14468.24985268142 4.2
3168.0 445597.6675473176 14907.060017941365 4.2
3172.2 457176.7470164098 15335.007756986799 4.2
3176.4 467548.7282336291 15724.469410465443 4.2
3180.6 475732.8548415593 16042.054963792292 4.2
3184.8 482272.9743404189 16305.570555500153 4.2
3189.0 488643.6014105548 16564.563649268493 4.2
3193.2 495496.98190503265 16841.15992611823 4.2
3197.4 503082.61937584524 17143.99376153583 4.2
3201.6 510809.67229892884 17453.076810193776 4.2
3205.8 517569.17803117767 17730.45987318309 4.2
3210.0 523334.28797519003 17974.962789083853 4.2
3214.2 528556.5525907937 18201.86965390814 4.2
3218.4 533370.7748739253 18415.690183892297 4.2
3222.6 537774.802196748 18616.24131914135 4.2
3226.8 542222.0294698825 18819.149832722393 4.2
3231.0 547378.00031697 19047.588495889882 4.2
3235.2 552238.8892987198 19266.729498245008 4.2
3239.4 555172.6961472441 19419.408611649535 4.2
3243.6 558144.5278893275 19574.018750235624 4.2
3247.8 563833.2714912295 19824.762810989407 4.2
3252.0 570437.6484251734 20108.885442236715 4.2
3256.2 575343.3672846756 20334.242569483322 4.2
3260.4 578462.8670951801 20497.2689668406 4.2
3264.6 580071.1979405781 20607.248109694898 4.2
3268.8 581632.35328555 20715.90925763021 4.2
3273.0 584807.9179851303 20882.57260281777 4.2
3277.2 588869.9086206183 21081.620930542 4.2
3281.4 592770.9434951989 21275.706962249522 4.2
3285.6 595958.3032815539 21444.89874502004 4.2
3289.8 597951.9165002743 21571.681528621943 4.2
3294.0 598205.0363105898 21635.95153788577 4.2
3298.2 596330.853742823 21623.20172942948 4.2
3302.4 594491.8477088547 21611.45465563393 4.2
3306.6 594661.6504758684 21672.64912879477 4.2
3310.8 595666.7542828474 21764.465196519035 4.2
3315.0 596351.3259780986 21844.79633407223 4.2
3319.2 595489.9153423691 21868.550605176588 4.2
3323.4 592204.9370455713 21802.987208796392 4.2
3327.6 588435.7138993577 21719.00873599111 4.2
3331.8 585959.2399502456 21682.232645869135 4.2
3336.0 585125.69608673 21706.010062256082 4.2
3340.2 585992.8423606867 21792.948873719946 4.2
3344.4 587539.1697155033 21905.440959042917 4.2
3348.6 588668.3805027361 22002.70114857622 4.2
3352.8 588531.8340456826 22052.813262913158 4.2
3357.0 586687.1447324752 22038.802855060825 4.2
3361.2 583768.3496041103 21984.06502762731 4.2
3365.4 580614.4952288476 21919.972249523813 4.2
3369.6 578400.3614845966 21890.919301713035 4.2
3373.8 577897.1955889136 21926.433694642205 4.2
3378.0 579041.8645882324 22024.598493200094 4.2
3382.2 581169.326075514 22160.522706313448 4.2
3386.4 582141.7455573163 22252.765943168986 4.2
3390.6 581160.5677356621 22270.399102941188 4.2
3394.8 580214.8871175157 22289.27795226852 4.2
3399.0 580287.1125746203 22347.245497614054 4.2
3403.2 580580.318915541 22413.82619848574 4.2
3407.4 580485.0196956898 22465.4954041098 4.2
3411.6 579355.3786473719 22477.08562497025 4.2
3415.8 577378.205424344 22455.56568597137 4.2
3420.0 576178.4920176697 22464.047046784908 4.2
3424.2 575730.1971235422 22501.7347020648 4.2
3428.4 573585.6556375574 22472.945574110996 4.2
3432.6 569910.7623953096 22383.706364864713 4.2
3436.8 567953.4413271167 22361.451987225166 4.2
3441.0 568020.3688016058 22418.781281361356 4.2
3445.2 567210.65134025 22441.50609779448 4.2
3449.4 564674.4488767859 22395.666929401326 4.2
3453.6 561204.5499789778 22312.28250119076 4.2
3457.8 558271.5736486632 22249.69182229842 4.2
3462.0 558175.9595527169 22299.95568455118 4.2
3466.2 560193.440058205 22434.892867296337 4.2
3470.4 561102.4763134277 22525.788390976646 4.2
3474.6 559978.8496919916 22535.126484021093 4.2
3478.8 557532.6839850239 22490.960353342187 4.2
3483.0 554700.1787175622 22430.760587914658 4.2
3487.2 552804.4656681004 22408.046652646746 4.2
3491.4 551912.2576061744 22425.802857327726 4.2
3495.6 551276.8982576368 22453.911159701554 4.2
3499.8 551004.0627756654 22496.761284513934 4.2
3504.0 551611.1798699581 22575.63630740741 4.2
3508.2 553167.3853634952 22693.631578658908 4.2
3512.4 555634.6458492915 22849.463110988952 4.2
3516.6 558294.4508159219 23013.782270995733 4.2
3520.8 560168.3196190879 23146.215912973887 4.2
3525.0 561082.8729428499 23239.35124370166 4.2
3529.2 561157.4248910676 23297.858326100235 4.2
3533.4 560809.8659979237 23338.879407329976 4.2
3537.6 560670.6267806342 23388.587802455826 4.2
3541.8 560161.4111753794 23422.86417410792 4.2
3546.0 558392.7773662818 23404.318520552675 4.2
3550.2 556077.874372164 23362.536881999735 4.2
3554.4 554289.503187775 23342.533996827675 4.2
3558.6 553037.9141536773 23344.899036146904 4.2
3562.8 552166.8979795628 23363.18242166796 4.2
3567.0 551532.4072483007 23391.38838922425 4.2
3571.2 550991.5123308764 23423.51138070405 4.2
3575.4 550523.6531622462 23458.703168095206 4.2
3579.6 550083.0409943192 23495.029789278236 4.2
3583.8 550181.1724296669 23554.3975076106 4.2
3588.0 551396.9835920212 23661.81203045294 4.2
3592.2 552545.7434495661 23766.651610124263 4.2
3596.4 552348.624372801 23813.76151321977 4.2
3600.6 552102.2288744272 23858.76722199372 4.2
3604.8 553093.9474286146 23957.417429275094 4.2
3609.0 554114.4690308544 24057.583398350213 4.2
3613.2 554106.5087724191 24113.263946007897 4.2
3617.4 554197.0200451162 24173.30323715249 4.2
3621.6 555280.3328794971 24276.8312769327 4.2
3625.8 556792.7420074106 24399.447932307095 4.2
3630.0 558207.9335824883 24518.167066743634 4.2
3634.2 558994.5923942315 24609.568560984804 4.2
3638.4 558810.256594088 24658.349281514926 4.2
3642.6 558704.6529268294 24710.640359777906 4.2
3646.8 559388.2792738699 24797.962561860913 4.2
3651.0 560125.8149832881 24887.88549563349 4.2
3655.2 560375.2745144238 24956.288642288004 4.2
3659.4 560156.6385121094 25003.91420184286 4.2
3663.6 559563.2114644154 25034.79272393485 4.2
3667.8 558750.5483783821 25055.7842051701 4.2
3672.0 558151.2602361302 25086.264673665737 4.2
3676.2 558659.2490949535 25166.568333681225 4.2
3680.4 561026.2869623596 25330.98046570694 4.2
3684.6 565817.7393262773 25605.66150379391 4.2
3688.8 572852.7948696617 25983.161935938202 4.2
3693.0 580292.074914272 26380.55936802498 4.2
3697.2 587477.6730394243 26768.00470783099 4.2
3701.4 596058.9500597381 27220.744551053253 4.2
3705.6 607150.2515646153 27790.2209685877 4.2
3709.8 621029.5436596455 28489.97052961373 4.2
3714.0 637490.1164348419 29311.362060394855 4.2
3718.2 655794.4873669862 30221.220529928745 4.2
3722.4 674359.0274729562 31146.984016281047 4.2
3726.6 689946.9441692871 31938.903336758794 4.2
3730.8 703774.1623383599 32652.46705937889 4.2
3735.0 723589.1438259331 33647.43787976375 4.2
3739.2 748548.3624537942 34886.3874677624 4.2
3743.4 766649.3692328137 35810.30335435315 4.2
3747.6 780115.2974580819 36521.11262871382 4.2
3751.8 807536.0079658666 37889.59821514734 4.2
3756.0 844535.8455538938 39714.39948147332 4.2
3760.2 863820.217830842 40712.14643921912 4.2
3764.4 870509.9213882897 41119.13783323353 4.2
3768.6 896357.3152417914 42434.588982802336 4.2
3772.8 943855.8847184759 44782.87796394513 4.2
3777.0 996458.6581517997 47384.03058965739 4.2
3781.2 1031539.7221357424 49161.372598469185 4.2
3785.4 1019937.8273219592 48716.49111718906 4.2
3789.6 982513.4657672391 47033.14283333716 4.2
3793.8 970671.7500711344 46569.331102619675 4.2
3798.0 1003772.5938859114 48264.07642458624 4.2
3802.2 1083755.5628632277 52225.18655377668 4.2
3806.4 1176468.7760956434 56818.269187504826 4.2
3810.6 1228735.846880305 59473.568831786804 4.2
