3000.0 59.04277285492383 1.7712831856477151 4.2
3004.2 37.26418018475731 1.1210577878120336 4.2
3008.4 25.43958924030729 0.7674675115929797 4.2
3012.6 25.108820455045926 0.759605323993834 4.2
3016.8 38.84080442496103 1.1783111844644212 4.2
3021.0 69.17478279797395 2.1043985796450806 4.2
3025.2 89.98975538017294 2.7452379884309837 4.2
3029.4 73.85841994833802 2.2593941502593182 4.2
3033.6 48.69906504109331 1.4938809872619767 4.2
3037.8 44.430673771941336 1.3667214169428687 4.2
3042.0 55.78415196490056 1.7207112574110872 4.2
3046.2 77.45053590772524 2.395631417483372 4.2
3050.4 93.64135086720802 2.904423887736449 4.2
3054.6 89.67937231491447 2.7892022058738886 4.2
3058.8 80.4672374545996 2.5095739637028145 4.2
3063.0 79.80815319451139 2.495858730727189 4.2
3067.2 89.99224034441434 2.8220714165507794 4.2
3071.4 111.61035637523034 3.5095868972686945 4.2
3075.6 129.8403119545043 4.094001524061447 4.2
3079.8 133.07002100441636 4.207305034377397 4.2
3084.0 129.59746780230714 4.1086959124198 4.2
3088.2 127.08854787848801 4.0401361425296205 4.2
3092.4 130.44334454795455 4.158071950394416 4.2
3096.6 142.5722606196494 4.557052164787671 4.2
3100.8 156.58629342076912 5.0185701600139545 4.2
3105.0 167.40254093812297 5.379773607493222 4.2
3109.2 177.41728812912638 5.71705012545019 4.2
3113.4 187.86220373516747 6.069990341061933 4.2
3117.6 197.37333033516103 6.3945207356329155 4.2
3121.8 205.45612940197464 6.67433498324628 4.2
3126.0 213.14704070226674 6.942821505031678 4.2
3130.2 220.6526159042384 7.206626262178166 4.2
3134.4 225.88761365191283 7.397415279336845 4.2
3138.6 229.28165817296727 7.5287001399186035 4.2
3142.8 236.4154015693527 7.783734250770446 4.2
3147.0 248.70228124393847 8.210167169493333 4.2
3151.2 260.29949114634303 8.61596646627974 4.2
3155.4 268.7994726331408 8.921050544846471 4.2
3159.6 277.072258260276 9.22010782582164 4.2
3163.8 285.742744214695 9.533930901668484 4.2
3168.0 292.90238559563886 9.798779839907354 4.2
3172.2 297.2488158135508 9.970570301320087 4.2
3176.4 297.6479392080217 10.010413102494612 4.2
3180.6 296.0241518664118 9.98214789355373 4.2
3184.8 297.4575013724791 10.056989576339294 4.2
3189.0 305.29255690101854 10.34913375686661 4.2
3193.2 321.6510796761892 10.932412246808646 4.2
3197.4 341.4816045956003 11.63697228524708 4.2
3201.6 352.76631798020844 12.053134420984087 4.2
3205.8 353.56104234478244 12.112003844319586 4.2
3210.0 350.39926773684687 12.035163648957479 4.2
3214.2 348.14443798696215 11.98902870451741 4.2
3218.4 350.9305811474444 12.116578490811024 4.2
3222.6 358.00117265229164 12.392987167502794 4.2
3226.8 364.63399709155317 12.655520160402398 4.2
3231.0 369.71522784932574 12.865302435721219 4.2
3235.2 374.4303008830379 13.063272911150817 4.2
3239.4 378.26146392868355 13.231223331133737 4.2
3243.6 379.9431956768878 13.324533099567544 4.2
3247.8 380.8927442917543 13.392448962863883 4.2
3252.0 383.83818838712216 13.530940988802547 4.2
3256.2 388.6468130532376 13.735864563414536 4.2
3260.4 394.1481439360835 13.966256053060697 4.2
3264.6 398.1853726272741 14.145685558106466 4.2
3268.8 398.0710149726054 14.178033559657763 4.2
3273.0 396.9037882966643 14.172811141126253 4.2
3277.2 399.6127739406872 14.30619037565298 4.2
3281.4 406.4535370213855 14.588411328746036 4.2
3285.6 416.3435826695513 14.981662180599338 4.2
3289.8 425.11875205292904 15.336561482743862 4.2
3294.0 427.86825416908636 15.475190360978017 4.2
3298.2 425.605547443403 15.43263198905668 4.2
3302.4 420.82923584620744 15.298329124791335 4.2
3306.6 416.8059710305249 15.190637495628678 4.2
3310.8 416.94172769408084 15.234212176738978 4.2
3315.0 420.94580828516814 15.419560666841925 4.2
3319.2 427.39202201996125 15.69538596874248 4.2
3323.4 434.8145053509921 16.00840267503087 4.2
3327.6 441.91935544860496 16.311128157040102 4.2
3331.8 443.1465851402528 16.397740150064493 4.2
3336.0 433.22865139691845 16.07118868538853 4.2
3340.2 420.85870192747785 15.651645397607648 4.2
3344.4 414.931900466577 15.470060067816846 4.2
3348.6 415.3007437912586 15.522726300700317 4.2
3352.8 421.3140663247593 15.787014214387147 4.2
3357.0 426.2521398439547 16.012089170374384 4.2
3361.2 423.92452769079244 15.96452495220196 4.2
3365.4 417.4109847411863 15.758540782842335 4.2
3369.6 410.06863794423947 15.520010116106725 4.2
3373.8 405.67158316539934 15.39189173778939 4.2
3378.0 407.2470661127219 15.490163435842 4.2
3382.2 411.9596536179391 15.708401748820373 4.2
3386.4 417.000661384559 15.940135176276625 4.2
3390.6 421.743248953383 16.161437982204948 4.2
3394.8 425.39939479803155 16.341954613549408 4.2
3399.0 426.7985404332105 16.436297747105026 4.2
3403.2 425.79279627270313 16.43811445425858 4.2
3407.4 425.57393067726036 16.470242744164178 4.2
3411.6 427.83572221882827 16.598620667310193 4.2
3415.8 429.6555106666397 16.71029050191354 4.2
3420.0 429.0432192383749 16.72753703166576 4.2
3424.2 426.130881893789 16.654822173021053 4.2
3428.4 421.67929960482047 16.521291731424327 4.2
3432.6 418.1295474774721 16.422376327607534 4.2
3436.8 417.0697919395593 16.420863840504325 4.2
3441.0 418.8127644231313 16.529815265698538 4.2
3445.2 421.825060652397 16.68937219085248 4.2
3449.4 420.58534570860064 16.680920017920368 4.2
3453.6 414.6151655561012 16.48420474052151 4.2
3457.8 412.0192571710769 16.420863840504325 4.2
3462.0 416.12434794762123 16.62478356454243 4.2
3466.2 423.76200900395827 16.971022138792392 4.2
3470.4 431.1279562806347 17.307884963222012 4.2
3474.6 432.963837357539 17.423684560989972 4.2
3478.8 428.65345832640526 17.291951150977123 4.2
