           1148.6    2.3739609E-11    2.0397124E-12    7.1218828E-13
           1149.8    2.4939681E-11    2.5461775E-12    7.4819041E-13
            1151.    2.4145626E-11    1.4500646E-12    7.2436875E-13
           1152.2    2.3860530E-11    7.2924034E-13    7.1581586E-13
           1153.4    2.4165702E-11    1.6553101E-12    7.2497108E-13
           1154.5    2.3784122E-11    1.4467393E-12    7.1352364E-13
           1155.7    2.4669128E-11    9.6664430E-13    7.4007380E-13
           1156.9    2.5565133E-11    1.1492045E-12    7.6695399E-13
           1158.1    2.4278463E-11    1.1404488E-12    7.2835385E-13
           1159.3    2.4374589E-11    7.7393777E-13    7.3123766E-13
           1160.4    2.5014718E-11    7.9426304E-13    7.5044154E-13
           1161.6    2.5195181E-11    7.3257801E-13    7.5585539E-13
           1162.8    2.4686345E-11    1.0113547E-12    7.4059031E-13
            1164.    2.3817568E-11    6.7127928E-13    7.1452702E-13
           1165.2    2.3999226E-11    6.5071315E-13    7.1997676E-13
           1166.3    2.3032931E-11    6.1081766E-13    6.9098790E-13
           1167.5    2.3287920E-11    6.2450332E-13    6.9863760E-13
           1168.7    2.3971103E-11    7.2976911E-13    7.1913309E-13
           1169.9    2.4256694E-11    9.8365652E-13    7.2770078E-13
           1171.1    2.3744458E-11    6.3392239E-13    7.1233373E-13
           1172.2    2.3328846E-11    4.1614241E-13    6.9986535E-13
           1173.4    2.3399708E-11    6.7758982E-13    7.0199120E-13
           1174.6    2.3138127E-11    7.2229560E-13    6.9414380E-13
           1175.8    2.4031145E-11    8.4019347E-13    7.2093433E-13
            1177.    2.4045306E-11    7.5490401E-13    7.2135917E-13
           1178.1    2.4151237E-11    4.3081231E-13    7.2453708E-13
           1179.3    2.4423298E-11    4.4583093E-13    7.3269895E-13
           1180.5    2.4349474E-11    4.3434849E-13    7.3048420E-13
           1181.7    2.4347158E-11    6.1526852E-13    7.3041470E-13
           1182.9    2.3838214E-11    4.8759548E-13    7.1514642E-13
            1184.    2.4115179E-11    5.0043005E-13    7.2345537E-13
           1185.2    2.3704733E-11    4.9896009E-13    7.1114197E-13
           1186.4    2.2009762E-11    4.0177342E-13    6.6029284E-13
           1187.6    2.1993971E-11    5.6626410E-13    6.5981910E-13
           1188.8    2.1812205E-11    5.2786329E-13    6.5436616E-13
           1189.9    2.1850062E-11    4.7811017E-13    6.5550186E-13
           1191.1    2.2358101E-11    3.9882618E-13    6.7074303E-13
           1192.3    2.2497689E-11    5.8190844E-13    6.7493065E-13
           1193.5    2.1882707E-11    5.4778567E-13    6.5648122E-13
           1194.7    2.1101784E-11    3.7641586E-13    6.3305351E-13
           1195.8    2.0433572E-11    3.6449622E-13    6.1300715E-13
            1197.    2.0205981E-11    3.6884664E-13    6.0617944E-13
           1198.2    2.0326249E-11    6.5023003E-13    6.0978745E-13
           1199.4    2.0271564E-11    3.6160631E-13    6.0814689E-13
           1200.6    2.0123955E-11    4.7145155E-13    6.0371863E-13
           1201.7    2.0582041E-11    4.1854492E-13    6.1746121E-13
           1202.9    2.0414996E-11    5.1468633E-13    6.1244987E-13
           1204.1    1.9829657E-11    3.5372353E-13    5.9488970E-13
           1205.3    2.0068270E-11    3.5797992E-13    6.0204809E-13
           1206.5    2.0139718E-11    5.7241207E-13    6.0419150E-13
           1207.6    2.0347807E-11    5.4686930E-13    6.1043417E-13
           1208.8    1.9149720E-11    3.9966587E-13    5.7449157E-13
            1210.    1.8302351E-11    5.4522039E-13    5.4907050E-13
           1211.2    1.7479797E-11    5.7996007E-13    5.2439390E-13
           1212.4    1.5707009E-11    6.4442153E-13    4.7121026E-13
           1213.5    1.4236294E-11    4.7826971E-13    4.2708878E-13
           1214.7    1.2301822E-11    5.7566744E-13    3.6905464E-13
           1215.9    1.2989066E-11    1.3106517E-12    3.8967199E-13
           1217.1    1.5489107E-11    2.0832743E-12    4.6467317E-13
           1218.3    1.7287467E-11    1.8965103E-12    5.1862399E-13
           1219.4    1.9126034E-11    1.5455102E-12    5.7378099E-13
           1220.6    2.0270282E-11    1.1269351E-12    6.0810845E-13
           1221.8    2.0032215E-11    8.9810646E-13    6.0096643E-13
