           1147.8    2.7997864E-11    3.0182514E-12    8.3993592E-13
            1149.    2.8663858E-11    2.8731175E-12    8.5991571E-13
           1150.2    2.7860466E-11    1.5813742E-12    8.3581395E-13
           1151.4    2.7814367E-11    1.7962755E-12    8.3443099E-13
           1152.6    2.6753834E-11    1.8335220E-12    8.0261497E-13
           1153.8    2.6299993E-11    6.6346711E-13    7.8899978E-13
            1155.    2.7389653E-11    1.5661667E-12    8.2168956E-13
           1156.2    2.8168145E-11    2.2833779E-12    8.4504430E-13
           1157.4    2.6816637E-11    6.7650041E-13    8.0449910E-13
           1158.4    2.8171058E-11    7.6278399E-13    8.4513169E-13
           1159.6    2.8890047E-11    7.2880612E-13    8.6670140E-13
           1160.8    2.8899529E-11    7.2904530E-13    8.6698585E-13
            1162.    2.9697987E-11    1.9553805E-12    8.9093961E-13
           1163.2    2.9567300E-11    9.6219950E-13    8.8701897E-13
           1164.4    2.9751111E-11    7.5052811E-13    8.9253333E-13
           1165.6    2.9122985E-11    7.3468239E-13    8.7368952E-13
           1166.8    2.9035370E-11    7.3247219E-13    8.7106109E-13
            1168.    2.8414448E-11    9.2468264E-13    8.5243341E-13
           1169.2    2.7775270E-11    8.2213560E-13    8.3325810E-13
           1170.2    2.7179306E-11    6.8564945E-13    8.1537918E-13
           1171.4    2.6962750E-11    6.9832470E-13    8.0888247E-13
           1172.6    2.6313297E-11    1.4382393E-12    7.8939887E-13
           1173.8    2.4951369E-11    8.0778846E-13    7.4854104E-13
            1175.    2.3976701E-11    1.4657718E-12    7.1930103E-13
           1176.2    2.4032096E-11    1.4024700E-12    7.2096284E-13
           1177.4    2.5338110E-11    1.6065272E-12    7.6014330E-13
           1178.6    2.6864393E-11    6.7770518E-13    8.0593176E-13
           1179.8    2.7081443E-11    6.8318067E-13    8.1244327E-13
            1181.    2.6981093E-11    7.3283225E-13    8.0943276E-13
            1182.    2.7091369E-11    6.8343107E-13    8.1274104E-13
           1183.2    2.7026293E-11    6.8178937E-13    8.1078877E-13
           1184.4    2.7025358E-11    6.8176579E-13    8.1076069E-13
           1185.6    2.6582779E-11    6.7060094E-13    7.9748339E-13
           1186.8    2.6547405E-11    9.1526840E-13    7.9642212E-13
            1188.    2.5614922E-11    6.7203225E-13    7.6844764E-13
           1189.2    2.5140418E-11    9.5132192E-13    7.5421250E-13
           1190.4    2.4815334E-11    1.3751436E-12    7.4445999E-13
           1191.6    2.3984051E-11    1.0164724E-12    7.1952150E-13
           1192.8    2.3890756E-11    6.7702126E-13    7.1672263E-13
