*g114-26_v2sn.txt  
*
*  Heap-Lindler STIS_v2
set .z.units = "Ergs/s/cm**2/A"
set .z.label = "Flux"
set .table.bandwidth = 2.74
*
     3725.42   0.772640
     3728.16   0.808843
     3730.90   0.789692
     3733.64   0.707799
     3736.38   0.666295
     3739.12   0.751913
     3741.86   0.813671
     3744.60   0.788165
     3747.34   0.722144
     3750.08   0.682478
     3752.82   0.730032
     3755.56   0.822289
     3758.30   0.843752
     3761.04   0.844309
     3763.78   0.846302
     3766.52   0.815176
     3769.26   0.755576
     3772.00   0.734164
     3774.74   0.814515
     3777.48   0.900188
     3780.22   0.951686
     3782.96   0.973531
     3785.70   0.958567
     3788.44   0.930709
     3791.18   0.897974
     3793.92   0.842478
     3796.66   0.747654
     3799.40   0.716708
     3802.14   0.813482
     3804.88   0.907154
     3807.62   0.938957
     3810.36   0.958606
     3813.10   0.950347
     3815.84   0.921076
     3818.58   0.926975
     3821.32   0.907571
     3824.06   0.890693
     3826.80   0.852526
     3829.54   0.796834
     3832.28   0.727648
     3835.02   0.638919
     3837.76   0.652883
     3840.50   0.751944
     3843.24   0.877943
     3845.98   0.946176
     3848.72   0.973883
     3851.46   0.987527
     3854.20   0.984274
     3856.94   0.964391
     3859.68   0.950866
     3862.42   0.983468
     3865.16    1.01016
     3867.90    1.00556
     3870.64   0.979208
     3873.38   0.953530
     3876.12   0.942976
     3878.86   0.926163
     3881.60   0.917492
     3884.34   0.861485
     3887.08   0.749748
     3889.82   0.698773
     3892.56   0.779747
     3895.30   0.848116
     3898.04   0.895095
     3900.78   0.912422
     3903.52   0.931130
     3906.26   0.939611
     3909.00   0.976341
     3911.74   0.996907
     3914.48    1.00023
     3917.22   0.991444
     3919.96   0.957648
     3922.70   0.936813
     3925.44   0.903477
     3928.18   0.824233
     3930.92   0.660828
     3933.66   0.496810
     3936.40   0.571881
     3939.14   0.783028
     3941.88   0.903289
     3944.62   0.950860
     3947.36   0.975145
     3950.10   0.975234
     3952.84   0.974252
     3955.58   0.961878
     3958.32   0.932465
     3961.06   0.888007
     3963.80   0.790770
     3966.54   0.622047
     3969.28   0.481861
     3972.02   0.609927
     3974.76   0.791152
     3977.50   0.914498
     3980.24   0.970059
     3982.98   0.990840
     3985.72    1.00610
     3988.46    1.02498
     3991.20    1.03880
     3993.94    1.03962
     3996.68    1.03388
     3999.42    1.03076
     4002.16    1.04979
     4004.90    1.04349
